run_id,repetition,treatment,mode,seed,tick,size,density,similar_wanted,income_gap,use_affordability,population,unhappy_count,percent_similar,percent_unhappy,moved_count,stuck_unhappy,stuck_unhappy_fraction,no_movement_ticks,converged,termination_reason,isolation_blue,isolation_orange,dissimilarity,mean_rent_blue,mean_rent_orange
rep_d70_s15_r0,0,replication,baseline,7025000,5,51,70.0,15.0,0.0,true,1852,0,55.232558,0.000000,1,0,0.000000,0,true,converged,55.274499,55.190539,0.251206,0.000000,0.000000
rep_d70_s15_r1,1,replication,baseline,7025001,6,51,70.0,15.0,0.0,true,1777,0,54.119812,0.000000,1,0,0.000000,0,true,converged,54.110429,54.129191,0.224177,0.000000,0.000000
rep_d70_s15_r2,2,replication,baseline,7025002,4,51,70.0,15.0,0.0,true,1791,0,52.771619,0.000000,1,0,0.000000,0,true,converged,53.777865,51.720585,0.206496,0.000000,0.000000
rep_d70_s15_r3,3,replication,baseline,7025003,4,51,70.0,15.0,0.0,true,1778,0,55.566947,0.000000,2,0,0.000000,0,true,converged,57.601252,53.327590,0.240468,0.000000,0.000000
rep_d70_s15_r4,4,replication,baseline,7025004,4,51,70.0,15.0,0.0,true,1797,0,54.407051,0.000000,2,0,0.000000,0,true,converged,54.461785,54.352186,0.235892,0.000000,0.000000
rep_d70_s15_r5,5,replication,baseline,7025005,4,51,70.0,15.0,0.0,true,1853,0,53.524355,0.000000,1,0,0.000000,0,true,converged,51.964462,54.986124,0.237318,0.000000,0.000000
rep_d70_s15_r6,6,replication,baseline,7025006,3,51,70.0,15.0,0.0,true,1801,0,53.159259,0.000000,1,0,0.000000,0,true,converged,52.981192,53.335981,0.210870,0.000000,0.000000
rep_d70_s15_r7,7,replication,baseline,7025007,5,51,70.0,15.0,0.0,true,1819,0,53.963893,0.000000,2,0,0.000000,0,true,converged,53.359841,54.552499,0.190947,0.000000,0.000000
rep_d70_s15_r8,8,replication,baseline,7025008,6,51,70.0,15.0,0.0,true,1813,0,53.551697,0.000000,1,0,0.000000,0,true,converged,53.987490,53.107570,0.207743,0.000000,0.000000
rep_d70_s15_r9,9,replication,baseline,7025009,4,51,70.0,15.0,0.0,true,1826,0,54.271160,0.000000,1,0,0.000000,0,true,converged,53.745541,54.784967,0.238070,0.000000,0.000000
rep_d70_s15_r10,10,replication,baseline,7025010,6,51,70.0,15.0,0.0,true,1822,0,54.195669,0.000000,1,0,0.000000,0,true,converged,55.073013,53.283376,0.207885,0.000000,0.000000
rep_d70_s15_r11,11,replication,baseline,7025011,4,51,70.0,15.0,0.0,true,1807,0,54.191380,0.000000,2,0,0.000000,0,true,converged,53.743262,54.630899,0.231821,0.000000,0.000000
rep_d70_s15_r12,12,replication,baseline,7025012,4,51,70.0,15.0,0.0,true,1794,0,54.040000,0.000000,1,0,0.000000,0,true,converged,54.021609,54.058377,0.237920,0.000000,0.000000
rep_d70_s15_r13,13,replication,baseline,7025013,4,51,70.0,15.0,0.0,true,1801,0,54.628526,0.000000,1,0,0.000000,0,true,converged,55.736434,53.463733,0.220805,0.000000,0.000000
rep_d70_s15_r14,14,replication,baseline,7025014,5,51,70.0,15.0,0.0,true,1825,0,54.187476,0.000000,1,0,0.000000,0,true,converged,54.649173,53.716282,0.228982,0.000000,0.000000
rep_d70_s15_r15,15,replication,baseline,7025015,4,51,70.0,15.0,0.0,true,1816,0,53.610073,0.000000,2,0,0.000000,0,true,converged,53.909304,53.306931,0.201454,0.000000,0.000000
rep_d70_s15_r16,16,replication,baseline,7025016,9,51,70.0,15.0,0.0,true,1814,0,54.684437,0.000000,1,0,0.000000,0,true,converged,55.071901,54.290233,0.242629,0.000000,0.000000
rep_d70_s15_r17,17,replication,baseline,7025017,7,51,70.0,15.0,0.0,true,1804,0,54.705295,0.000000,1,0,0.000000,0,true,converged,52.917965,56.361886,0.248653,0.000000,0.000000
rep_d70_s15_r18,18,replication,baseline,7025018,3,51,70.0,15.0,0.0,true,1823,0,53.324288,0.000000,6,0,0.000000,0,true,converged,52.222222,54.376658,0.227166,0.000000,0.000000
rep_d70_s15_r19,19,replication,baseline,7025019,4,51,70.0,15.0,0.0,true,1827,0,54.958114,0.000000,1,0,0.000000,0,true,converged,56.095708,53.760000,0.228333,0.000000,0.000000
rep_d70_s15_r20,20,replication,baseline,7025020,9,51,70.0,15.0,0.0,true,1805,0,53.334657,0.000000,1,0,0.000000,0,true,converged,52.819587,53.838602,0.226065,0.000000,0.000000
rep_d70_s15_r21,21,replication,baseline,7025021,4,51,70.0,15.0,0.0,true,1824,0,54.286265,0.000000,1,0,0.000000,0,true,converged,53.296595,55.234861,0.221938,0.000000,0.000000
rep_d70_s15_r22,22,replication,baseline,7025022,4,51,70.0,15.0,0.0,true,1791,0,54.350010,0.000000,5,0,0.000000,0,true,converged,53.173949,55.468444,0.237337,0.000000,0.000000
rep_d70_s15_r23,23,replication,baseline,7025023,4,51,70.0,15.0,0.0,true,1847,0,54.724858,0.000000,1,0,0.000000,0,true,converged,54.326187,55.116629,0.248072,0.000000,0.000000
rep_d70_s15_r24,24,replication,baseline,7025024,4,51,70.0,15.0,0.0,true,1824,0,54.028527,0.000000,1,0,0.000000,0,true,converged,54.125793,53.930848,0.216733,0.000000,0.000000
rep_d70_s15_r25,25,replication,baseline,7025025,3,51,70.0,15.0,0.0,true,1799,0,53.483689,0.000000,4,0,0.000000,0,true,converged,53.464948,53.502415,0.215607,0.000000,0.000000
rep_d70_s15_r26,26,replication,baseline,7025026,5,51,70.0,15.0,0.0,true,1841,0,53.471168,0.000000,1,0,0.000000,0,true,converged,52.322643,54.565660,0.242467,0.000000,0.000000
rep_d70_s15_r27,27,replication,baseline,7025027,4,51,70.0,15.0,0.0,true,1837,0,54.225217,0.000000,1,0,0.000000,0,true,converged,53.572823,54.859529,0.228150,0.000000,0.000000
rep_d70_s15_r28,28,replication,baseline,7025028,4,51,70.0,15.0,0.0,true,1849,0,54.155598,0.000000,1,0,0.000000,0,true,converged,53.627639,54.671670,0.224896,0.000000,0.000000
rep_d70_s15_r29,29,replication,baseline,7025029,5,51,70.0,15.0,0.0,true,1792,0,54.629444,0.000000,1,0,0.000000,0,true,converged,54.280510,54.973091,0.232570,0.000000,0.000000
rep_d70_s20_r0,0,replication,baseline,7030000,6,51,70.0,20.0,0.0,true,1855,0,58.127242,0.000000,1,0,0.000000,0,true,converged,58.119335,58.135145,0.254937,0.000000,0.000000
rep_d70_s20_r1,1,replication,baseline,7030001,10,51,70.0,20.0,0.0,true,1814,0,59.004739,0.000000,1,0,0.000000,0,true,converged,58.413462,59.579439,0.269592,0.000000,0.000000
rep_d70_s20_r2,2,replication,baseline,7030002,6,51,70.0,20.0,0.0,true,1875,0,57.132326,0.000000,1,0,0.000000,0,true,converged,56.941873,57.321101,0.260484,0.000000,0.000000
rep_d70_s20_r3,3,replication,baseline,7030003,5,51,70.0,20.0,0.0,true,1763,0,58.436128,0.000000,2,0,0.000000,0,true,converged,58.755187,58.112094,0.269922,0.000000,0.000000
rep_d70_s20_r4,4,replication,baseline,7030004,5,51,70.0,20.0,0.0,true,1873,0,58.404137,0.000000,3,0,0.000000,0,true,converged,57.700977,59.084302,0.260147,0.000000,0.000000
rep_d70_s20_r5,5,replication,baseline,7030005,5,51,70.0,20.0,0.0,true,1831,0,57.214121,0.000000,1,0,0.000000,0,true,converged,57.393963,57.032755,0.232812,0.000000,0.000000
rep_d70_s20_r6,6,replication,baseline,7030006,10,51,70.0,20.0,0.0,true,1810,0,56.906518,0.000000,1,0,0.000000,0,true,converged,56.932271,56.880734,0.245190,0.000000,0.000000
rep_d70_s20_r7,7,replication,baseline,7030007,9,51,70.0,20.0,0.0,true,1846,0,57.257756,0.000000,1,0,0.000000,0,true,converged,56.062992,58.389262,0.232016,0.000000,0.000000
rep_d70_s20_r8,8,replication,baseline,7030008,7,51,70.0,20.0,0.0,true,1797,0,58.617254,0.000000,1,0,0.000000,0,true,converged,58.116556,59.106123,0.278107,0.000000,0.000000
rep_d70_s20_r9,9,replication,baseline,7030009,9,51,70.0,20.0,0.0,true,1776,0,58.789625,0.000000,1,0,0.000000,0,true,converged,57.976490,59.571890,0.295616,0.000000,0.000000
rep_d70_s20_r10,10,replication,baseline,7030010,8,51,70.0,20.0,0.0,true,1793,0,57.690755,0.000000,1,0,0.000000,0,true,converged,58.805031,56.514523,0.259877,0.000000,0.000000
rep_d70_s20_r11,11,replication,baseline,7030011,7,51,70.0,20.0,0.0,true,1834,0,55.912744,0.000000,1,0,0.000000,0,true,converged,56.429652,55.383424,0.202158,0.000000,0.000000
rep_d70_s20_r12,12,replication,baseline,7030012,7,51,70.0,20.0,0.0,true,1820,0,59.945184,0.000000,2,0,0.000000,0,true,converged,59.866614,60.023447,0.264214,0.000000,0.000000
rep_d70_s20_r13,13,replication,baseline,7030013,7,51,70.0,20.0,0.0,true,1805,0,57.910389,0.000000,1,0,0.000000,0,true,converged,57.902042,57.918731,0.253449,0.000000,0.000000
rep_d70_s20_r14,14,replication,baseline,7030014,6,51,70.0,20.0,0.0,true,1826,0,58.636186,0.000000,1,0,0.000000,0,true,converged,58.334973,58.933075,0.268384,0.000000,0.000000
rep_d70_s20_r15,15,replication,baseline,7030015,6,51,70.0,20.0,0.0,true,1802,0,57.760000,0.000000,3,0,0.000000,0,true,converged,58.293839,57.212318,0.243301,0.000000,0.000000
rep_d70_s20_r16,16,replication,baseline,7030016,7,51,70.0,20.0,0.0,true,1817,0,59.528024,0.000000,3,0,0.000000,0,true,converged,60.254925,58.774038,0.254784,0.000000,0.000000
rep_d70_s20_r17,17,replication,baseline,7030017,7,51,70.0,20.0,0.0,true,1830,0,58.036929,0.000000,1,0,0.000000,0,true,converged,58.440808,57.625123,0.243070,0.000000,0.000000
rep_d70_s20_r18,18,replication,baseline,7030018,5,51,70.0,20.0,0.0,true,1808,0,57.742000,0.000000,1,0,0.000000,0,true,converged,57.666268,57.817460,0.252221,0.000000,0.000000
rep_d70_s20_r19,19,replication,baseline,7030019,8,51,70.0,20.0,0.0,true,1805,0,56.634692,0.000000,1,0,0.000000,0,true,converged,57.384132,55.858421,0.256296,0.000000,0.000000
rep_d70_s20_r20,20,replication,baseline,7030020,6,51,70.0,20.0,0.0,true,1843,0,57.924021,0.000000,3,0,0.000000,0,true,converged,58.909500,56.890112,0.240263,0.000000,0.000000
rep_d70_s20_r21,21,replication,baseline,7030021,7,51,70.0,20.0,0.0,true,1808,0,57.873781,0.000000,1,0,0.000000,0,true,converged,57.026807,58.688012,0.241575,0.000000,0.000000
rep_d70_s20_r22,22,replication,baseline,7030022,6,51,70.0,20.0,0.0,true,1862,0,58.856502,0.000000,1,0,0.000000,0,true,converged,59.372694,58.327025,0.258738,0.000000,0.000000
rep_d70_s20_r23,23,replication,baseline,7030023,8,51,70.0,20.0,0.0,true,1825,0,59.219302,0.000000,1,0,0.000000,0,true,converged,58.110014,60.271355,0.257815,0.000000,0.000000
rep_d70_s20_r24,24,replication,baseline,7030024,6,51,70.0,20.0,0.0,true,1833,0,57.300329,0.000000,3,0,0.000000,0,true,converged,57.878672,56.705882,0.278032,0.000000,0.000000
rep_d70_s20_r25,25,replication,baseline,7030025,6,51,70.0,20.0,0.0,true,1811,0,59.996010,0.000000,2,0,0.000000,0,true,converged,61.612100,58.237867,0.279109,0.000000,0.000000
rep_d70_s20_r26,26,replication,baseline,7030026,8,51,70.0,20.0,0.0,true,1836,0,57.964602,0.000000,1,0,0.000000,0,true,converged,59.013318,56.860809,0.261608,0.000000,0.000000
rep_d70_s20_r27,27,replication,baseline,7030027,7,51,70.0,20.0,0.0,true,1797,0,59.349100,0.000000,1,0,0.000000,0,true,converged,60.913508,57.654243,0.285754,0.000000,0.000000
rep_d70_s20_r28,28,replication,baseline,7030028,9,51,70.0,20.0,0.0,true,1841,0,56.858238,0.000000,1,0,0.000000,0,true,converged,57.859281,55.808477,0.244443,0.000000,0.000000
rep_d70_s20_r29,29,replication,baseline,7030029,6,51,70.0,20.0,0.0,true,1797,0,57.796300,0.000000,2,0,0.000000,0,true,converged,56.750000,58.793172,0.276149,0.000000,0.000000
rep_d70_s25_r0,0,replication,baseline,7035000,8,51,70.0,25.0,0.0,true,1823,0,62.022385,0.000000,1,0,0.000000,0,true,converged,60.671463,63.283582,0.304614,0.000000,0.000000
rep_d70_s25_r1,1,replication,baseline,7035001,8,51,70.0,25.0,0.0,true,1897,0,61.405694,0.000000,1,0,0.000000,0,true,converged,62.007357,60.784668,0.266613,0.000000,0.000000
rep_d70_s25_r2,2,replication,baseline,7035002,9,51,70.0,25.0,0.0,true,1798,0,62.527363,0.000000,1,0,0.000000,0,true,converged,62.557168,62.497510,0.266963,0.000000,0.000000
rep_d70_s25_r3,3,replication,baseline,7035003,8,51,70.0,25.0,0.0,true,1812,0,65.033190,0.000000,1,0,0.000000,0,true,converged,66.034515,63.971032,0.324682,0.000000,0.000000
rep_d70_s25_r4,4,replication,baseline,7035004,6,51,70.0,25.0,0.0,true,1852,0,62.359340,0.000000,3,0,0.000000,0,true,converged,62.895175,61.807802,0.274591,0.000000,0.000000
rep_d70_s25_r5,5,replication,baseline,7035005,7,51,70.0,25.0,0.0,true,1807,0,63.872374,0.000000,1,0,0.000000,0,true,converged,65.136737,62.512852,0.300814,0.000000,0.000000
rep_d70_s25_r6,6,replication,baseline,7035006,6,51,70.0,25.0,0.0,true,1808,0,61.132889,0.000000,3,0,0.000000,0,true,converged,62.120344,60.092574,0.279420,0.000000,0.000000
rep_d70_s25_r7,7,replication,baseline,7035007,8,51,70.0,25.0,0.0,true,1811,0,61.228482,0.000000,1,0,0.000000,0,true,converged,61.364522,61.091480,0.260325,0.000000,0.000000
rep_d70_s25_r8,8,replication,baseline,7035008,7,51,70.0,25.0,0.0,true,1824,0,60.724610,0.000000,3,0,0.000000,0,true,converged,61.092020,60.350195,0.255426,0.000000,0.000000
rep_d70_s25_r9,9,replication,baseline,7035009,14,51,70.0,25.0,0.0,true,1831,0,63.431975,0.000000,1,0,0.000000,0,true,converged,63.773082,63.084384,0.317987,0.000000,0.000000
rep_d70_s25_r10,10,replication,baseline,7035010,7,51,70.0,25.0,0.0,true,1828,0,63.181291,0.000000,2,0,0.000000,0,true,converged,62.930531,63.428681,0.273296,0.000000,0.000000
rep_d70_s25_r11,11,replication,baseline,7035011,6,51,70.0,25.0,0.0,true,1828,0,60.979342,0.000000,4,0,0.000000,0,true,converged,61.260919,60.693642,0.280121,0.000000,0.000000
rep_d70_s25_r12,12,replication,baseline,7035012,7,51,70.0,25.0,0.0,true,1827,0,63.008918,0.000000,2,0,0.000000,0,true,converged,61.329550,64.548495,0.291497,0.000000,0.000000
rep_d70_s25_r13,13,replication,baseline,7035013,10,51,70.0,25.0,0.0,true,1866,0,61.195411,0.000000,1,0,0.000000,0,true,converged,62.613657,59.665320,0.280595,0.000000,0.000000
rep_d70_s25_r14,14,replication,baseline,7035014,8,51,70.0,25.0,0.0,true,1840,0,62.238693,0.000000,1,0,0.000000,0,true,converged,63.534594,60.847291,0.316214,0.000000,0.000000
rep_d70_s25_r15,15,replication,baseline,7035015,9,51,70.0,25.0,0.0,true,1810,0,62.291216,0.000000,1,0,0.000000,0,true,converged,62.585299,61.992474,0.275150,0.000000,0.000000
rep_d70_s25_r16,16,replication,baseline,7035016,10,51,70.0,25.0,0.0,true,1874,0,62.651265,0.000000,1,0,0.000000,0,true,converged,62.326614,62.970369,0.287410,0.000000,0.000000
rep_d70_s25_r17,17,replication,baseline,7035017,6,51,70.0,25.0,0.0,true,1816,0,61.877583,0.000000,2,0,0.000000,0,true,converged,62.234354,61.514008,0.258706,0.000000,0.000000
rep_d70_s25_r18,18,replication,baseline,7035018,7,51,70.0,25.0,0.0,true,1786,0,61.989486,0.000000,1,0,0.000000,0,true,converged,63.006690,60.914761,0.288638,0.000000,0.000000
rep_d70_s25_r19,19,replication,baseline,7035019,8,51,70.0,25.0,0.0,true,1842,0,63.365019,0.000000,2,0,0.000000,0,true,converged,62.977906,63.744120,0.311729,0.000000,0.000000
rep_d70_s25_r20,20,replication,baseline,7035020,7,51,70.0,25.0,0.0,true,1844,0,61.793077,0.000000,3,0,0.000000,0,true,converged,63.084795,60.407683,0.295643,0.000000,0.000000
rep_d70_s25_r21,21,replication,baseline,7035021,9,51,70.0,25.0,0.0,true,1844,0,61.467371,0.000000,1,0,0.000000,0,true,converged,60.854570,62.061281,0.286439,0.000000,0.000000
rep_d70_s25_r22,22,replication,baseline,7035022,10,51,70.0,25.0,0.0,true,1776,0,61.364096,0.000000,1,0,0.000000,0,true,converged,61.842894,60.873130,0.287152,0.000000,0.000000
rep_d70_s25_r23,23,replication,baseline,7035023,7,51,70.0,25.0,0.0,true,1830,0,60.123767,0.000000,2,0,0.000000,0,true,converged,59.232898,60.976533,0.292259,0.000000,0.000000
rep_d70_s25_r24,24,replication,baseline,7035024,9,51,70.0,25.0,0.0,true,1809,0,61.017282,0.000000,1,0,0.000000,0,true,converged,60.004030,61.980464,0.278427,0.000000,0.000000
rep_d70_s25_r25,25,replication,baseline,7035025,10,51,70.0,25.0,0.0,true,1826,0,62.405724,0.000000,1,0,0.000000,0,true,converged,63.458647,61.290323,0.270052,0.000000,0.000000
rep_d70_s25_r26,26,replication,baseline,7035026,9,51,70.0,25.0,0.0,true,1852,0,61.405143,0.000000,1,0,0.000000,0,true,converged,62.597074,60.134745,0.273005,0.000000,0.000000
rep_d70_s25_r27,27,replication,baseline,7035027,8,51,70.0,25.0,0.0,true,1816,0,63.350274,0.000000,1,0,0.000000,0,true,converged,64.155993,62.507499,0.321166,0.000000,0.000000
rep_d70_s25_r28,28,replication,baseline,7035028,11,51,70.0,25.0,0.0,true,1835,0,63.063407,0.000000,1,0,0.000000,0,true,converged,65.065029,60.818476,0.285804,0.000000,0.000000
rep_d70_s25_r29,29,replication,baseline,7035029,7,51,70.0,25.0,0.0,true,1838,0,63.073087,0.000000,2,0,0.000000,0,true,converged,62.468317,63.658675,0.275913,0.000000,0.000000
rep_d70_s30_r0,0,replication,baseline,7040000,11,51,70.0,30.0,0.0,true,1787,0,72.563323,0.000000,2,0,0.000000,0,true,converged,72.105480,73.006380,0.378617,0.000000,0.000000
rep_d70_s30_r1,1,replication,baseline,7040001,13,51,70.0,30.0,0.0,true,1815,0,70.733621,0.000000,1,0,0.000000,0,true,converged,71.085271,70.373312,0.358345,0.000000,0.000000
rep_d70_s30_r2,2,replication,baseline,7040002,12,51,70.0,30.0,0.0,true,1819,0,73.742907,0.000000,2,0,0.000000,0,true,converged,73.992248,73.488740,0.414041,0.000000,0.000000
rep_d70_s30_r3,3,replication,baseline,7040003,11,51,70.0,30.0,0.0,true,1772,0,71.311810,0.000000,1,0,0.000000,0,true,converged,70.750000,71.852446,0.337888,0.000000,0.000000
rep_d70_s30_r4,4,replication,baseline,7040004,12,51,70.0,30.0,0.0,true,1861,0,72.376514,0.000000,1,0,0.000000,0,true,converged,71.995465,72.747334,0.357974,0.000000,0.000000
rep_d70_s30_r5,5,replication,baseline,7040005,9,51,70.0,30.0,0.0,true,1860,0,72.032156,0.000000,2,0,0.000000,0,true,converged,72.459499,71.591341,0.309783,0.000000,0.000000
rep_d70_s30_r6,6,replication,baseline,7040006,13,51,70.0,30.0,0.0,true,1824,0,71.241447,0.000000,1,0,0.000000,0,true,converged,70.656294,71.803719,0.387040,0.000000,0.000000
rep_d70_s30_r7,7,replication,baseline,7040007,12,51,70.0,30.0,0.0,true,1790,0,71.644194,0.000000,1,0,0.000000,0,true,converged,71.609913,71.678392,0.377093,0.000000,0.000000
rep_d70_s30_r8,8,replication,baseline,7040008,10,51,70.0,30.0,0.0,true,1809,0,71.732644,0.000000,1,0,0.000000,0,true,converged,72.098959,71.356581,0.365999,0.000000,0.000000
rep_d70_s30_r9,9,replication,baseline,7040009,12,51,70.0,30.0,0.0,true,1844,0,74.345848,0.000000,1,0,0.000000,0,true,converged,73.955727,74.724454,0.376216,0.000000,0.000000
rep_d70_s30_r10,10,replication,baseline,7040010,26,51,70.0,30.0,0.0,true,1818,0,71.797379,0.000000,1,0,0.000000,0,true,converged,72.054264,71.535728,0.368229,0.000000,0.000000
rep_d70_s30_r11,11,replication,baseline,7040011,14,51,70.0,30.0,0.0,true,1874,0,73.688114,0.000000,2,0,0.000000,0,true,converged,73.048433,74.298134,0.385045,0.000000,0.000000
rep_d70_s30_r12,12,replication,baseline,7040012,15,51,70.0,30.0,0.0,true,1846,0,70.914600,0.000000,2,0,0.000000,0,true,converged,71.235955,70.585982,0.351337,0.000000,0.000000
rep_d70_s30_r13,13,replication,baseline,7040013,13,51,70.0,30.0,0.0,true,1865,0,72.278151,0.000000,1,0,0.000000,0,true,converged,71.562440,72.958720,0.346733,0.000000,0.000000
rep_d70_s30_r14,14,replication,baseline,7040014,14,51,70.0,30.0,0.0,true,1807,0,73.858921,0.000000,1,0,0.000000,0,true,converged,74.012964,73.703041,0.400086,0.000000,0.000000
rep_d70_s30_r15,15,replication,baseline,7040015,9,51,70.0,30.0,0.0,true,1853,0,70.666667,0.000000,1,0,0.000000,0,true,converged,70.803738,70.528302,0.393272,0.000000,0.000000
rep_d70_s30_r16,16,replication,baseline,7040016,10,51,70.0,30.0,0.0,true,1787,0,73.822938,0.000000,1,0,0.000000,0,true,converged,74.078502,73.562284,0.434911,0.000000,0.000000
rep_d70_s30_r17,17,replication,baseline,7040017,18,51,70.0,30.0,0.0,true,1803,0,72.461171,0.000000,1,0,0.000000,0,true,converged,72.738025,72.178636,0.378640,0.000000,0.000000
rep_d70_s30_r18,18,replication,baseline,7040018,14,51,70.0,30.0,0.0,true,1833,0,72.680015,0.000000,1,0,0.000000,0,true,converged,73.746531,71.523179,0.383938,0.000000,0.000000
rep_d70_s30_r19,19,replication,baseline,7040019,12,51,70.0,30.0,0.0,true,1870,0,72.825887,0.000000,4,0,0.000000,0,true,converged,72.558485,73.088128,0.383425,0.000000,0.000000
rep_d70_s30_r20,20,replication,baseline,7040020,19,51,70.0,30.0,0.0,true,1849,0,72.508526,0.000000,1,0,0.000000,0,true,converged,71.808821,73.174339,0.399855,0.000000,0.000000
rep_d70_s30_r21,21,replication,baseline,7040021,11,51,70.0,30.0,0.0,true,1845,0,71.070746,0.000000,1,0,0.000000,0,true,converged,71.020877,71.120443,0.360746,0.000000,0.000000
rep_d70_s30_r22,22,replication,baseline,7040022,11,51,70.0,30.0,0.0,true,1788,0,72.280631,0.000000,1,0,0.000000,0,true,converged,71.573709,72.953245,0.381839,0.000000,0.000000
rep_d70_s30_r23,23,replication,baseline,7040023,12,51,70.0,30.0,0.0,true,1814,0,73.402384,0.000000,1,0,0.000000,0,true,converged,73.433535,73.371160,0.370889,0.000000,0.000000
rep_d70_s30_r24,24,replication,baseline,7040024,13,51,70.0,30.0,0.0,true,1832,0,73.459533,0.000000,1,0,0.000000,0,true,converged,73.079937,73.828571,0.344020,0.000000,0.000000
rep_d70_s30_r25,25,replication,baseline,7040025,13,51,70.0,30.0,0.0,true,1807,0,74.265290,0.000000,1,0,0.000000,0,true,converged,75.257732,73.189905,0.399524,0.000000,0.000000
rep_d70_s30_r26,26,replication,baseline,7040026,13,51,70.0,30.0,0.0,true,1799,0,70.339488,0.000000,1,0,0.000000,0,true,converged,70.877193,69.781553,0.345449,0.000000,0.000000
rep_d70_s30_r27,27,replication,baseline,7040027,17,51,70.0,30.0,0.0,true,1835,0,73.580247,0.000000,1,0,0.000000,0,true,converged,73.838631,73.316708,0.402401,0.000000,0.000000
rep_d70_s30_r28,28,replication,baseline,7040028,12,51,70.0,30.0,0.0,true,1838,0,73.174905,0.000000,2,0,0.000000,0,true,converged,72.670928,73.660631,0.366639,0.000000,0.000000
rep_d70_s30_r29,29,replication,baseline,7040029,23,51,70.0,30.0,0.0,true,1789,0,74.077096,0.000000,1,0,0.000000,0,true,converged,73.493222,74.635801,0.398809,0.000000,0.000000
rep_d70_s35_r0,0,replication,baseline,7045000,13,51,70.0,35.0,0.0,true,1818,0,79.206196,0.000000,1,0,0.000000,0,true,converged,78.791469,79.605013,0.421572,0.000000,0.000000
rep_d70_s35_r1,1,replication,baseline,7045001,11,51,70.0,35.0,0.0,true,1828,0,79.792547,0.000000,5,0,0.000000,0,true,converged,78.917836,80.597565,0.473466,0.000000,0.000000
rep_d70_s35_r2,2,replication,baseline,7045002,15,51,70.0,35.0,0.0,true,1795,0,78.845393,0.000000,1,0,0.000000,0,true,converged,78.710704,78.978389,0.434418,0.000000,0.000000
rep_d70_s35_r3,3,replication,baseline,7045003,11,51,70.0,35.0,0.0,true,1861,0,77.159238,0.000000,2,0,0.000000,0,true,converged,77.492254,76.816219,0.391986,0.000000,0.000000
rep_d70_s35_r4,4,replication,baseline,7045004,12,51,70.0,35.0,0.0,true,1823,0,76.870880,0.000000,1,0,0.000000,0,true,converged,77.009058,76.731032,0.426200,0.000000,0.000000
rep_d70_s35_r5,5,replication,baseline,7045005,11,51,70.0,35.0,0.0,true,1868,0,79.420927,0.000000,2,0,0.000000,0,true,converged,79.615175,79.222942,0.437231,0.000000,0.000000
rep_d70_s35_r6,6,replication,baseline,7045006,20,51,70.0,35.0,0.0,true,1833,0,78.555176,0.000000,1,0,0.000000,0,true,converged,78.295912,78.808319,0.421003,0.000000,0.000000
rep_d70_s35_r7,7,replication,baseline,7045007,12,51,70.0,35.0,0.0,true,1836,0,77.888294,0.000000,1,0,0.000000,0,true,converged,77.905199,77.871363,0.404961,0.000000,0.000000
rep_d70_s35_r8,8,replication,baseline,7045008,21,51,70.0,35.0,0.0,true,1812,0,79.968762,0.000000,1,0,0.000000,0,true,converged,80.597579,79.297821,0.426567,0.000000,0.000000
rep_d70_s35_r9,9,replication,baseline,7045009,16,51,70.0,35.0,0.0,true,1804,0,78.338221,0.000000,1,0,0.000000,0,true,converged,78.684109,77.980922,0.403423,0.000000,0.000000
rep_d70_s35_r10,10,replication,baseline,7045010,12,51,70.0,35.0,0.0,true,1814,0,78.627145,0.000000,1,0,0.000000,0,true,converged,78.374112,78.874325,0.414615,0.000000,0.000000
rep_d70_s35_r11,11,replication,baseline,7045011,14,51,70.0,35.0,0.0,true,1843,0,78.447299,0.000000,1,0,0.000000,0,true,converged,78.467635,78.426924,0.457595,0.000000,0.000000
rep_d70_s35_r12,12,replication,baseline,7045012,13,51,70.0,35.0,0.0,true,1812,0,80.019380,0.000000,1,0,0.000000,0,true,converged,80.491958,79.523337,0.437711,0.000000,0.000000
rep_d70_s35_r13,13,replication,baseline,7045013,13,51,70.0,35.0,0.0,true,1844,0,79.305164,0.000000,1,0,0.000000,0,true,converged,78.535255,80.021755,0.405033,0.000000,0.000000
rep_d70_s35_r14,14,replication,baseline,7045014,11,51,70.0,35.0,0.0,true,1770,0,79.114828,0.000000,2,0,0.000000,0,true,converged,78.825476,79.396378,0.415169,0.000000,0.000000
rep_d70_s35_r15,15,replication,baseline,7045015,18,51,70.0,35.0,0.0,true,1789,0,79.443893,0.000000,1,0,0.000000,0,true,converged,79.621973,79.262673,0.449767,0.000000,0.000000
rep_d70_s35_r16,16,replication,baseline,7045016,16,51,70.0,35.0,0.0,true,1825,0,79.583975,0.000000,1,0,0.000000,0,true,converged,79.207532,79.947030,0.423578,0.000000,0.000000
rep_d70_s35_r17,17,replication,baseline,7045017,11,51,70.0,35.0,0.0,true,1807,0,79.242692,0.000000,3,0,0.000000,0,true,converged,78.865362,79.606785,0.451987,0.000000,0.000000
rep_d70_s35_r18,18,replication,baseline,7045018,9,51,70.0,35.0,0.0,true,1834,0,77.800908,0.000000,3,0,0.000000,0,true,converged,77.289448,78.289839,0.360086,0.000000,0.000000
